filename,threshold,IOU,AP
Bombus_cryptarum_80944011_2,0.13,67.42,66.11
Xylocopa_violacea_52257972_1,0.13,74.9,74.39
Osmia_bicolor_42231237_4,0.13,0.0,13.84
Halictus_scabiosae_37248088_1,0.13,31.43,31.17
Osmia_bicolor_71354231_1,0.13,75.15,75.41
Sphecodes_albilabris_91548756_1,0.13,71.22,70.97
Anthidium_manicatum_15116335_1,0.13,64.27,63.36
Andrena_bicolor_73604150_1,0.13,82.36,82.67
Andrena_haemorrhoa_14111_1,0.13,50.13,49.55
Bombus_terrestris_84151478_2,0.13,58.07,57.26
Anthidium_manicatum_12884737_1,0.13,70.14,70.01
Osmia_cornuta_21255723_1,0.13,67.33,65.23
Bombus_lucorum_19376729_1,0.13,34.98,34.95
Andrena_cineraria_22629869_1,0.13,76.12,75.3
Andrena_flavipes_41539403_1,0.13,52.71,55.2
Xylocopa_violacea_45357386_1,0.13,75.97,76.48
Bombus_terrestris_73606039_1,0.13,62.21,61.05
Andrena_bicolor_71455037_1,0.13,81.8,83.19
Andrena_cineraria_22815702_1,0.13,47.86,52.4
Bombus_magnus_45413919_1,0.13,66.85,66.18
Andrena_flavipes_46490574_2,0.13,83.39,83.7
Sphecodes_albilabris_7493442_1,0.13,66.14,65.88
Bombus_lapidarius_10311578_1,0.13,17.81,13.43
Bombus_hypnorum_24520633_1,0.13,71.97,71.1
Bombus_terrestris_105503334_1,0.13,74.58,73.71
Bombus_hypnorum_26374401_1,0.13,67.31,67.89
Anthophora_plumipes_22278677_1,0.13,69.62,69.09
Bombus_pascuorum_72354813_1,0.13,66.38,66.22
Osmia_cornuta_1337939_2,0.13,43.19,41.29
Andrena_haemorrhoa_22717076_1,0.13,67.31,69.16
Halictus_scabiosae_25963855_1,0.13,70.73,71.24
Osmia_cornuta_37786498_1,0.13,36.21,34.88
Bombus_pratorum_45382514_1,0.13,73.93,73.49
Andrena_flavipes_34350822_1,0.13,36.85,35.9
Bombus_lapidarius_13033915_2,0.15,0.0,12.9
Bombus_lucorum_22940892_1,0.15,59.82,59.26
Bombus_pascuorum_72171519_1,0.15,84.52,87.97
Anthophora_plumipes_9961245_2,0.15,53.65,65.37
Andrena_fulva_24828677_1,0.15,77.28,78.64
Anthophora_plumipes_22324179_1,0.15,63.3,64.13
Osmia_bicornis_21903342_2,0.15,51.06,50.72
Xylocopa_violacea_46017657_1,0.15,77.77,77.75
Bombus_magnus_39079115_2,0.15,64.61,75.42
Bombus_lapidarius_20671231_1,0.15,59.93,59.4
Andrena_flavipes_41163118_1,0.15,68.18,77.8
Osmia_bicolor_75321538_1,0.15,79.35,79.42
Bombus_hypnorum_24576528_1,0.15,51.13,52.37
Osmia_cornuta_38436809_1,0.15,82.98,83.01
Andrena_vaga_1388570_1,0.15,69.63,69.24
Bombus_sylvarum_83366949_1,0.15,69.65,75.78
Halictus_scabiosae_25515682_4,0.15,58.88,58.69
Bombus_pratorum_22805213_1,0.15,8.01,16.96
Dasypoda_hirtipes_58885156_3,0.15,17.64,17.64
Halictus_scabiosae_34952476_3,0.15,76.13,76.58
Andrena_cineraria_26105053_1,0.15,64.81,64.52
Bombus_terrestris_103795230_1,0.15,6.75,6.75
Andrena_fulva_21595621_1,0.15,78.98,78.68
Bombus_hypnorum_12977923_2,0.15,6.94,27.87
Bombus_pascuorum_72256802_4,0.15,54.46,63.2
Bombus_hortorum_13704449_1,0.15,69.2,71.19
Bombus_lapidarius_11862211_1,0.15,82.95,83.97
Bombus_hortorum_21561462_1,0.15,86.76,88.23
Xylocopa_violacea_51089272_1,0.15,63.8,63.67
Dasypoda_hirtipes_52024003_2,0.15,75.17,74.78
Bombus_cryptarum_47659644_3,0.15,63.92,63.42
Andrena_bicolor_44969462_3,0.15,76.48,84.63
Bombus_hypnorum_24985879_1,0.15,62.01,62.03
Andrena_vaga_58631661_1,0.15,77.35,78.13
Andrena_haemorrhoa_24504960_1,0.15,70.51,70.47
Bombus_magnus_39079115_3,0.15,28.11,51.85
Andrena_fulva_41617060_1,0.15,70.16,69.07
Sphecodes_albilabris_64193431_1,0.15,75.51,74.73
Bombus_cryptarum_41698591_1,0.15,80.36,80.61
Andrena_fulva_24609371_8,0.15,55.44,58.74
Andrena_flavipes_41352869_1,0.15,72.68,73.66
Dasypoda_hirtipes_52735331_1,0.15,36.39,36.39
Bombus_sylvarum_37675101_1,0.15,75.25,84.88
Bombus_lapidarius_21321179_1,0.15,71.51,71.71
Xylocopa_violacea_46206341_1,0.15,77.42,77.64
Bombus_cryptarum_78460011_1,0.15,84.66,85.96
Osmia_bicolor_72350654_1,0.15,74.64,73.73
Bombus_terrestris_74043828_2,0.15,82.4,82.72
Bombus_terrestris_99521073_3,0.15,0.0,20.66
Andrena_cineraria_26513851_1,0.15,79.65,80.98
Andrena_cineraria_26685621_1,0.15,35.97,44.31
Bombus_lucorum_28318177_1,0.15,66.57,64.88
Bombus_terrestris_60497898_1,0.15,81.46,81.86
Osmia_cornuta_32297539_1,0.15,0.42,6.19
Osmia_bicolor_74939891_1,0.15,51.82,47.85
Bombus_pascuorum_70929264_1,0.15,55.68,54.47
Osmia_bicolor_64685876_1,0.15,65.58,66.85
Andrena_cineraria_21955817_1,0.15,73.31,73.07
Bombus_cryptarum_78988844_3,0.15,34.76,32.17
Osmia_bicolor_41683713_1,0.15,66.1,64.94
Andrena_fulva_12361560_1,0.15,0.0,5.5
Andrena_fulva_41818494_1,0.15,76.61,75.91
Bombus_lucorum_27507339_2,0.15,72.59,78.75
Sphecodes_albilabris_70109535_1,0.15,50.12,46.07
Bombus_cryptarum_46815891_4,0.15,82.86,84.47
Bombus_pascuorum_72268323_1,0.15,81.87,85.0
Sphecodes_albilabris_72911566_1,0.15,65.15,64.24
Andrena_flavipes_41163118_2,0.15,61.95,62.24
Osmia_bicolor_64280818_1,0.15,30.58,30.51
Andrena_flavipes_10588940_1,0.15,52.32,52.21
Bombus_lucorum_25622353_1,0.15,69.93,74.24
Andrena_fulva_25334479_3,0.15,73.32,73.23
Bombus_pascuorum_70941355_2,0.15,26.77,26.77
Anthophora_plumipes_21256341_1,0.15,78.41,80.65
Bombus_hypnorum_24931873_3,0.15,56.2,54.08
Bombus_sylvarum_65340263_2,0.15,77.57,78.15
Andrena_cineraria_22695589_1,0.15,69.34,68.86
Sphecodes_albilabris_91835021_1,0.15,26.99,29.0
Dasypoda_hirtipes_45952052_1,0.15,78.19,77.87
Bombus_pratorum_26758586_1,0.15,75.82,75.47
Sphecodes_albilabris_3973294_1,0.15,70.95,69.56
Bombus_pascuorum_72339385_2,0.15,79.68,79.49
Anthidium_manicatum_1307808_1,0.15,57.89,72.67
Andrena_flavipes_42347630_4,0.15,53.66,53.15
Bombus_hortorum_44246574_1,0.15,70.69,70.23
Andrena_fulva_20802109_1,0.15,77.72,77.78
Sphecodes_albilabris_91120069_1,0.15,0.0,19.37
Bombus_terrestris_74078943_2,0.15,72.39,72.34
Bombus_pratorum_41296088_1,0.15,74.1,74.05
Bombus_lapidarius_21352151_1,0.15,73.42,73.29
Bombus_terrestris_71501078_5,0.15,78.72,78.49
Andrena_vaga_5819305_7,0.15,64.4,64.15
Bombus_sylvarum_37675104_2,0.15,75.5,75.27
Bombus_lucorum_26758784_1,0.15,72.58,72.52
Dasypoda_hirtipes_31538737_1,0.15,20.33,20.33
Bombus_magnus_45413919_2,0.15,0.0,1.74
Andrena_haemorrhoa_19902478_1,0.15,75.04,77.37
Dasypoda_hirtipes_14133120_2,0.15,30.66,30.66
Osmia_cornuta_557630_3,0.15,45.12,43.13
Osmia_bicornis_25948103_1,0.15,0.0,21.2
Bombus_lucorum_28600638_1,0.15,46.02,45.07
Andrena_fulva_24609371_4,0.15,0.0,5.45
Bombus_hortorum_14267038_1,0.15,49.1,45.8
Osmia_cornuta_21387335_1,0.15,21.62,23.29
Andrena_vaga_42150989_4,0.15,67.54,66.41
Bombus_hortorum_46398111_1,0.15,79.4,79.52
Bombus_cryptarum_76326107_2,0.15,56.81,56.67
Bombus_pratorum_42408550_1,0.15,0.0,21.4
Andrena_cineraria_25945586_1,0.15,77.63,78.52
Bombus_cryptarum_48407391_1,0.15,76.82,76.94
Bombus_pascuorum_68869085_1,0.15,83.44,85.88
Bombus_terrestris_70134534_1,0.15,77.54,78.26
Bombus_cryptarum_76250784_1,0.15,58.34,56.19
Andrena_haemorrhoa_24216792_1,0.15,82.62,82.81
Andrena_vaga_60931621_1,0.15,13.03,19.84
Sphecodes_albilabris_2910604_5,0.15,71.33,71.11
Bombus_hypnorum_26188914_1,0.15,81.1,81.42
Bombus_terrestris_55479040_4,0.15,65.19,64.31
Bombus_lucorum_26440505_1,0.15,46.11,46.02
Anthidium_manicatum_1104741_1,0.15,61.13,60.72
Osmia_bicornis_26068224_1,0.15,71.34,72.86
Bombus_hortorum_18018378_1,0.15,59.0,57.71
Andrena_bicolor_70513296_1,0.15,71.81,71.78
Bombus_terrestris_65128639_1,0.15,0.0,6.26
Sphecodes_albilabris_90861814_1,0.15,52.28,51.42
Sphecodes_albilabris_91198181_1,0.15,67.36,66.78
Andrena_flavipes_41679666_1,0.15,25.44,25.43
Bombus_magnus_39079115_1,0.15,63.06,75.21
Bombus_lucorum_28113036_1,0.15,67.98,71.07
Andrena_flavipes_6162634_1,0.15,72.52,72.14
Halictus_scabiosae_25515682_1,0.15,56.84,56.79
Andrena_vaga_37306991_3,0.15,86.88,86.96
Andrena_flavipes_45372205_1,0.15,72.6,72.2
Andrena_flavipes_27154685_1,0.15,73.37,73.4
Osmia_cornuta_1361305_1,0.15,79.5,81.19
Andrena_haemorrhoa_9643707_1,0.15,65.17,64.78
Bombus_pratorum_21782729_3,0.15,71.68,71.34
Bombus_lucorum_14054307_1,0.15,72.44,73.46
Andrena_haemorrhoa_2991977_1,0.15,50.88,51.4
Bombus_pascuorum_70948738_1,0.15,0.0,15.16
Bombus_lucorum_27773349_1,0.15,83.01,83.74
Bombus_hortorum_19170168_1,0.15,43.78,51.15
Andrena_haemorrhoa_9643146_1,0.15,81.26,82.0
Andrena_vaga_35333363_3,0.15,81.41,85.43
Andrena_fulva_21005375_1,0.15,69.09,68.48
Sphecodes_albilabris_63338779_1,0.15,70.85,70.33
Osmia_cornuta_19906005_1,0.15,6.06,21.03
Bombus_hortorum_46358885_2,0.15,74.0,75.71
Dasypoda_hirtipes_52138066_1,0.15,64.64,62.65
Anthophora_plumipes_10726165_1,0.15,61.85,61.51
Halictus_scabiosae_29429207_1,0.15,57.26,56.8
Andrena_haemorrhoa_12510924_1,0.15,57.24,57.0
Osmia_bicornis_21870398_1,0.15,73.7,73.87
Anthidium_manicatum_11549080_1,0.15,73.69,73.03
Bombus_terrestris_80764295_1,0.15,47.06,46.92
Andrena_flavipes_40832925_4,0.15,49.84,49.48
Andrena_bicolor_71937223_1,0.15,47.66,47.36
Bombus_lapidarius_25721016_1,0.15,69.69,67.9
Xylocopa_violacea_50532223_1,0.15,71.37,71.01
Osmia_bicornis_25868817_1,0.15,72.12,74.13
Andrena_bicolor_72038338_1,0.15,62.79,62.0
Andrena_fulva_41693281_1,0.15,68.82,68.28
Sphecodes_albilabris_67712830_1,0.15,59.5,68.85
Xylocopa_violacea_46154360_1,0.15,62.13,61.05
Andrena_haemorrhoa_12277590_1,0.15,84.18,86.6
Bombus_pascuorum_68871103_4,0.15,72.28,71.75
Andrena_bicolor_71705678_2,0.15,77.47,77.56
Osmia_cornuta_21049270_1,0.15,26.44,26.41
Bombus_hortorum_13893322_2,0.15,60.63,59.13
Bombus_cryptarum_79887126_2,0.15,71.0,70.67
Osmia_cornuta_40086158_1,0.15,7.18,14.08
Bombus_pascuorum_70829784_4,0.15,0.0,35.6
Bombus_pratorum_41559252_4,0.15,84.49,85.38
Anthidium_manicatum_6970356_3,0.15,62.7,62.1
Bombus_sylvarum_81211106_2,0.15,85.21,85.48
Anthophora_plumipes_3022507_2,0.15,0.0,14.08
Anthophora_plumipes_22412797_2,0.15,64.21,62.63
Osmia_bicornis_22653557_1,0.15,73.71,72.79
Osmia_bicolor_26049504_1,0.15,62.99,62.0
Andrena_bicolor_70836009_1,0.15,79.99,80.69
Bombus_lucorum_24301194_2,0.15,50.4,49.65
Halictus_scabiosae_28435023_1,0.15,74.9,74.54
Osmia_cornuta_21025210_2,0.15,58.66,71.51
Anthophora_plumipes_5388756_2,0.15,61.47,65.71
Dasypoda_hirtipes_28868578_1,0.15,29.84,29.61
Andrena_vaga_37306991_6,0.15,72.97,72.79
Anthidium_manicatum_15027502_1,0.15,73.13,73.17
Bombus_pascuorum_70941526_2,0.15,0.0,33.3
Bombus_sylvarum_82593993_3,0.15,70.69,70.24
Halictus_scabiosae_30353670_1,0.15,55.99,53.25
Andrena_flavipes_5795371_3,0.15,82.32,84.35
Bombus_pratorum_41451607_1,0.15,9.52,9.52
Andrena_fulva_21101578_1,0.15,74.53,74.74
Bombus_sylvarum_82818807_4,0.15,28.45,34.36
Andrena_cineraria_40871954_2,0.15,78.49,81.48
Andrena_haemorrhoa_608715_5,0.15,72.22,71.65
Bombus_pascuorum_70679427_1,0.15,83.64,84.27
Anthophora_plumipes_21775963_1,0.15,70.88,70.63
Anthidium_manicatum_1945473_1,0.15,77.76,78.18
Bombus_pascuorum_72171062_1,0.15,70.62,70.46
Anthidium_manicatum_1304981_2,0.15,81.73,82.29
Bombus_hypnorum_26238749_1,0.15,81.91,83.31
Bombus_lapidarius_12834390_1,0.15,88.17,88.9
Osmia_bicornis_26008683_2,0.15,70.98,69.62
Andrena_fulva_16591072_1,0.15,0.0,10.42
Bombus_terrestris_89339556_1,0.15,77.14,78.31
Andrena_cineraria_22035971_5,0.15,83.5,84.83
Anthidium_manicatum_12884662_2,0.15,80.33,80.66
Andrena_cineraria_19902477_1,0.15,72.1,72.31
Halictus_scabiosae_27562307_1,0.15,12.98,12.98
Osmia_cornuta_1281136_1,0.15,32.64,31.65
Halictus_scabiosae_30643619_1,0.15,72.6,72.42
Bombus_cryptarum_76326107_1,0.15,59.03,57.8
Sphecodes_albilabris_90548728_1,0.15,69.42,68.66
Andrena_haemorrhoa_23621511_1,0.15,71.71,71.27
Bombus_hypnorum_13810150_1,0.15,36.49,32.27
Andrena_cineraria_39926319_1,0.15,69.37,68.28
Anthophora_plumipes_20508136_2,0.15,65.32,64.26
Osmia_bicornis_26790225_2,0.15,61.98,61.41
Bombus_cryptarum_47213984_1,0.15,73.44,73.09
Bombus_hortorum_45581548_2,0.15,65.55,65.11
Andrena_fulva_24599687_1,0.15,81.89,82.73
Andrena_fulva_24372320_1,0.15,65.43,63.7
Bombus_pratorum_26922091_1,0.15,72.43,71.32
Halictus_scabiosae_25696041_1,0.15,80.92,81.17
Xylocopa_violacea_52779990_1,0.15,58.74,58.56
Anthophora_plumipes_11795456_2,0.15,76.43,76.09
Bombus_lapidarius_21671909_1,0.15,2.75,21.36
Bombus_lapidarius_11314802_1,0.15,61.69,60.09
Andrena_haemorrhoa_22698467_1,0.15,80.77,81.94
Dasypoda_hirtipes_14252544_2,0.15,83.1,84.52
Bombus_pascuorum_70875661_2,0.15,0.0,3.12
Bombus_pratorum_20418017_1,0.15,42.08,41.54
Andrena_vaga_22777403_4,0.15,78.16,81.01
Dasypoda_hirtipes_29721943_1,0.15,84.8,85.16
Anthophora_plumipes_54213_2,0.15,73.55,73.13
Dasypoda_hirtipes_49001728_1,0.15,33.44,33.15
Bombus_sylvarum_82007257_2,0.15,87.01,88.57
Bombus_lucorum_28496644_1,0.15,80.5,81.91
Dasypoda_hirtipes_58496989_7,0.15,76.72,77.07
Andrena_haemorrhoa_23477102_1,0.15,55.32,54.74
Xylocopa_violacea_46795520_1,0.15,80.46,80.44
Osmia_bicornis_22624419_3,0.15,77.92,77.9
Andrena_vaga_5818745_1,0.15,73.15,73.07
Bombus_pascuorum_68871899_1,0.15,0.0,16.66
Osmia_bicolor_69371662_1,0.15,58.82,58.34
Bombus_hypnorum_13289013_1,0.15,20.31,20.05
Bombus_hortorum_44762812_7,0.15,0.0,2.2
Anthophora_plumipes_11218942_1,0.15,42.93,42.27
Osmia_bicornis_22324226_1,0.15,0.0,3.88
Andrena_cineraria_25017166_1,0.15,77.12,77.0
Osmia_cornuta_37551380_1,0.15,72.03,70.8
Bombus_magnus_103805267_1,0.15,77.83,78.07
Bombus_lucorum_14174051_1,0.15,81.01,82.09
Andrena_flavipes_11582465_2,0.15,70.68,70.56
Andrena_bicolor_79129088_1,0.15,78.86,80.18
Osmia_bicornis_22508346_1,0.15,77.06,77.04
Bombus_lapidarius_25473026_2,0.15,76.02,77.19
Andrena_flavipes_49010486_1,0.15,66.62,70.05
Anthidium_manicatum_7135090_1,0.15,79.8,81.35
Osmia_bicornis_25898951_1,0.15,60.42,59.92
Bombus_terrestris_73955526_3,0.15,83.51,85.23
Osmia_cornuta_16925489_1,0.15,35.49,47.71
Andrena_cineraria_22511030_1,0.15,79.93,82.84
Andrena_vaga_43421212_1,0.15,72.55,72.77
Osmia_cornuta_21257717_1,0.15,18.12,38.13
Bombus_hortorum_46868324_2,0.15,79.95,79.89
Osmia_bicornis_26740351_1,0.15,70.79,70.73
Bombus_pratorum_26982465_2,0.15,56.35,59.42
Andrena_vaga_2973508_1,0.15,81.24,82.21
Anthidium_manicatum_7119328_1,0.15,82.95,84.04
Halictus_scabiosae_28351682_1,0.15,62.62,62.54
Anthophora_plumipes_3073748_3,0.15,47.08,44.94
Bombus_lucorum_19119185_1,0.15,80.28,80.48
Bombus_pascuorum_68451976_1,0.15,63.8,66.57
Andrena_vaga_42477858_1,0.15,63.34,62.95
Osmia_bicolor_67457174_1,0.15,80.03,81.13
Osmia_bicolor_10142201_2,0.15,69.89,69.14
Anthophora_plumipes_21962130_2,0.15,80.65,83.35
Andrena_flavipes_41988017_3,0.15,14.47,14.43
Anthidium_manicatum_13181104_3,0.15,81.69,81.93
Andrena_vaga_18727660_2,0.15,60.04,59.65
Osmia_bicolor_42379160_1,0.15,0.0,13.63
Bombus_pascuorum_68871579_1,0.15,83.1,83.55
Dasypoda_hirtipes_28510639_1,0.15,65.4,64.79
Bombus_hypnorum_14006535_3,0.15,76.04,76.01
Bombus_hypnorum_24935578_1,0.15,70.01,69.39
Xylocopa_violacea_45952352_1,0.15,71.72,71.38
Bombus_cryptarum_45028082_1,0.15,72.4,71.77
Bombus_cryptarum_79105964_1,0.15,58.13,58.36
Bombus_lucorum_28170617_1,0.15,76.87,78.25
Andrena_haemorrhoa_5464071_2,0.15,70.4,70.37
Halictus_scabiosae_32545144_3,0.15,78.7,79.0
Bombus_terrestris_100994993_8,0.15,68.68,67.78
Bombus_cryptarum_49676994_1,0.15,54.15,54.09
Osmia_bicolor_75069621_1,0.15,18.89,18.89
Sphecodes_albilabris_65329867_1,0.15,71.16,71.64
Sphecodes_albilabris_69472382_1,0.15,73.8,73.51
Osmia_cornuta_2628045_1,0.15,72.9,74.81
Halictus_scabiosae_29962716_1,0.15,37.77,37.77
Bombus_sylvarum_80478346_1,0.15,68.87,68.43
Bombus_pascuorum_72382147_1,0.15,43.37,39.89
Bombus_lapidarius_25510863_1,0.15,70.12,70.36
Bombus_hortorum_46057012_1,0.15,78.04,81.13
Bombus_lapidarius_20753117_1,0.15,73.31,72.58
Xylocopa_violacea_46283020_1,0.15,60.66,60.53
Bombus_cryptarum_80254286_1,0.15,70.95,70.75
Andrena_vaga_5374664_2,0.15,66.07,65.34
Bombus_pratorum_41608694_1,0.15,73.52,72.54
Bombus_terrestris_92434009_1,0.15,68.96,68.64
Andrena_vaga_21089241_1,0.15,62.91,62.78
Andrena_flavipes_41539403_2,0.15,77.88,83.22
Bombus_pratorum_21313988_1,0.15,73.36,76.54
Bombus_hortorum_21022147_1,0.15,67.74,66.68
Andrena_fulva_21384034_1,0.15,80.02,80.03
Andrena_haemorrhoa_61765_1,0.15,55.42,54.54
Bombus_cryptarum_48743165_1,0.15,77.03,77.53
Andrena_fulva_24688152_1,0.15,71.13,71.25
Dasypoda_hirtipes_56857444_1,0.15,28.76,28.16
Andrena_bicolor_97033019_2,0.15,63.02,61.0
Anthidium_manicatum_14902663_3,0.15,72.93,72.89
Anthidium_manicatum_13096001_3,0.15,66.7,66.22
Bombus_terrestris_57534468_2,0.15,86.38,87.86
Xylocopa_violacea_45406832_1,0.15,69.22,67.63
Bombus_hortorum_17527115_1,0.15,36.81,36.63
Bombus_pascuorum_68508958_1,0.15,0.0,15.28
Xylocopa_violacea_46816983_1,0.15,75.16,75.67
Andrena_fulva_24772230_1,0.15,77.51,78.99
Bombus_sylvarum_81675348_1,0.15,37.34,47.0
Dasypoda_hirtipes_13198508_1,0.15,57.76,57.67
Dasypoda_hirtipes_58175075_4,0.15,25.19,24.97
Bombus_terrestris_96626082_7,0.15,69.08,68.77
Andrena_fulva_16957084_1,0.15,55.63,54.64
Bombus_pascuorum_72288448_2,0.15,0.0,5.24
Dasypoda_hirtipes_28661860_2,0.15,60.23,65.75
Bombus_hypnorum_13333567_1,0.15,79.22,79.05
Andrena_flavipes_39887580_1,0.15,70.27,70.33
Andrena_cineraria_23012503_1,0.15,14.79,14.79
Andrena_bicolor_21421764_3,0.15,85.76,89.37
Osmia_cornuta_20751065_2,0.15,81.53,82.11
Bombus_sylvarum_58635653_1,0.15,77.06,77.81
Bombus_lucorum_26390060_3,0.15,79.06,78.99
Andrena_bicolor_84691158_2,0.15,60.91,61.87
Osmia_cornuta_33981412_1,0.15,70.48,69.91
Osmia_cornuta_40126348_1,0.15,77.18,77.59
Bombus_hypnorum_26240005_1,0.15,86.41,86.54
Bombus_pratorum_45317175_1,0.15,71.43,70.46
Andrena_cineraria_28880021_1,0.15,75.68,74.93
Bombus_cryptarum_77535576_2,0.15,13.05,13.05
Bombus_sylvarum_81920012_1,0.15,79.35,85.46
Andrena_vaga_42454175_1,0.15,57.25,56.0
Dasypoda_hirtipes_57995775_2,0.15,77.89,79.15
Bombus_hypnorum_24746085_2,0.15,8.55,16.99
Andrena_bicolor_44969462_1,0.15,75.84,81.82
Bombus_pascuorum_68871103_1,0.15,68.95,68.21
Bombus_cryptarum_45988910_1,0.15,77.97,78.27
Dasypoda_hirtipes_49552424_2,0.15,31.64,31.43
Andrena_bicolor_44969462_9,0.15,82.77,87.22
Bombus_pratorum_22708182_1,0.15,42.01,40.97
Anthidium_manicatum_12404004_3,0.15,73.99,74.31
Osmia_cornuta_11201351_1,0.15,72.57,75.55
Anthidium_manicatum_1304981_1,0.15,82.21,83.4
Osmia_bicolor_38178957_6,0.15,34.96,34.96
Andrena_haemorrhoa_5553657_1,0.15,74.73,74.62
Bombus_hortorum_45781462_1,0.15,67.78,66.72
Anthidium_manicatum_857127_1,0.15,73.14,73.15
Andrena_fulva_24609371_1,0.15,68.74,70.52
Anthophora_plumipes_5374660_1,0.15,21.15,20.61
Bombus_hypnorum_24581894_1,0.15,60.59,65.39
Andrena_vaga_62048291_1,0.15,44.46,43.88
Osmia_bicornis_22602823_1,0.15,62.48,60.37
Bombus_lucorum_28072389_1,0.15,71.52,70.95
Bombus_hortorum_6702500_1,0.15,65.69,64.97
Sphecodes_albilabris_90357348_1,0.15,36.68,35.49
Andrena_cineraria_26065975_1,0.15,75.22,76.01
Bombus_sylvarum_60553957_1,0.15,67.33,65.66
Sphecodes_albilabris_69609449_1,0.15,72.08,73.3
Anthidium_manicatum_6804945_1,0.15,79.02,81.96
Andrena_fulva_24659618_4,0.15,20.39,20.23
Osmia_bicolor_42795747_1,0.15,62.69,63.61
Andrena_haemorrhoa_18445954_1,0.15,60.2,59.76
Andrena_haemorrhoa_22954837_1,0.15,74.97,77.05
Bombus_lucorum_24301194_1,0.15,71.3,71.59
Andrena_vaga_10231437_3,0.15,75.87,76.63
Bombus_pratorum_42398547_1,0.15,21.29,21.28
Bombus_hypnorum_14006535_2,0.15,73.95,73.43
Xylocopa_violacea_53072790_1,0.15,72.15,71.89
Bombus_lucorum_9419833_1,0.15,80.66,80.29
Dasypoda_hirtipes_29135525_2,0.15,38.98,38.38
Andrena_bicolor_39748872_6,0.15,81.36,82.17
Halictus_scabiosae_30086116_1,0.15,77.85,78.27
Sphecodes_albilabris_22291515_1,0.15,63.93,63.31
Xylocopa_violacea_45461022_1,0.15,71.52,71.76
Bombus_lapidarius_9991932_1,0.15,30.78,29.52
Bombus_hortorum_18371744_1,0.15,2.01,12.29
Andrena_cineraria_24688135_1,0.15,65.23,64.75
Bombus_terrestris_50780653_1,0.15,69.1,68.99
Bombus_sylvarum_79943600_1,0.15,83.94,85.14
Andrena_haemorrhoa_22149444_1,0.15,78.25,79.84
Osmia_bicornis_21203276_2,0.15,73.16,72.46
Sphecodes_albilabris_73646900_2,0.15,74.54,73.86
Bombus_hortorum_8403530_2,0.15,66.68,66.86
Bombus_sylvarum_78120926_1,0.15,56.17,54.02
Bombus_pascuorum_72272761_1,0.15,72.98,74.36
Andrena_flavipes_41517541_2,0.15,75.38,75.34
Andrena_flavipes_40743063_1,0.15,72.14,72.7
Andrena_flavipes_41645266_1,0.15,79.47,80.62
Bombus_lapidarius_20726667_1,0.15,70.09,69.75
Dasypoda_hirtipes_45600881_1,0.15,74.24,74.03
Bombus_pratorum_27567595_1,0.15,67.12,67.85
Anthophora_plumipes_9402304_1,0.15,66.52,66.49
Bombus_pascuorum_70675892_2,0.15,52.32,58.26
Andrena_fulva_41690279_1,0.15,84.04,86.06
Andrena_vaga_22464711_1,0.15,76.36,76.14
Bombus_pratorum_27076813_1,0.15,72.85,75.49
Xylocopa_violacea_52292694_2,0.15,82.35,82.53
Bombus_hypnorum_26355278_1,0.15,87.77,88.84
Andrena_haemorrhoa_22510325_1,0.15,74.23,75.07
Andrena_fulva_24953801_1,0.15,16.76,16.76
Andrena_cineraria_41305528_1,0.15,78.49,79.11
Bombus_sylvarum_82068850_1,0.15,79.58,79.76
Halictus_scabiosae_29927466_1,0.15,72.86,72.44
Halictus_scabiosae_30796477_2,0.15,80.74,81.8
Anthophora_plumipes_5525688_1,0.15,66.42,66.18
Bombus_cryptarum_83092852_1,0.15,68.87,68.76
Bombus_lapidarius_25256637_1,0.15,0.0,4.19
Andrena_flavipes_45074705_1,0.15,82.23,82.41
Halictus_scabiosae_33086382_1,0.15,59.92,58.83
Andrena_haemorrhoa_9257626_1,0.15,70.25,70.25
Osmia_cornuta_557630_4,0.15,0.33,5.13
Anthophora_plumipes_12191275_1,0.15,70.09,70.44
Andrena_flavipes_5795371_1,0.15,69.34,69.12
Sphecodes_albilabris_69270813_1,0.15,58.43,57.85
Osmia_bicolor_42329601_1,0.15,10.39,10.39
Bombus_pratorum_26971945_1,0.15,78.19,79.26
Osmia_bicornis_26401872_1,0.15,85.33,87.35
Bombus_pascuorum_70829784_1,0.15,56.54,66.07
Anthophora_plumipes_21870754_1,0.15,69.45,76.77
Halictus_scabiosae_36269381_1,0.15,14.87,14.76
Sphecodes_albilabris_21297069_1,0.15,68.71,68.72
Andrena_cineraria_25076335_1,0.15,65.24,68.6
Osmia_bicolor_66131327_1,0.15,60.0,59.67
Andrena_bicolor_42078638_1,0.15,63.31,63.85
Bombus_lapidarius_11415085_1,0.15,79.37,79.51
Osmia_bicolor_27561083_1,0.15,58.14,64.41
Bombus_pratorum_45359905_1,0.15,65.84,69.48
Osmia_cornuta_40122155_1,0.15,6.19,10.59
Andrena_cineraria_25233849_2,0.15,71.59,70.99
Dasypoda_hirtipes_52498715_1,0.15,31.89,31.89
Osmia_bicornis_25898050_2,0.15,73.65,79.85
Anthophora_plumipes_53267_2,0.15,64.68,63.67
Anthophora_plumipes_19552427_2,0.15,66.69,65.15
Bombus_cryptarum_78899618_1,0.15,79.91,79.94
Andrena_flavipes_22781308_1,0.15,71.41,71.79
Bombus_sylvarum_36920709_1,0.15,81.38,84.88
