filename,IOU,AP,threshold
Halictus_scabiosae_29927466_1,81.4,81.86,0.38
Halictus_scabiosae_30796477_2,81.52,84.39,0.38
Anthophora_plumipes_5525688_1,76.56,76.19,0.38
Bombus_cryptarum_83092852_1,70.85,72.82,0.38
Bombus_lapidarius_25256637_1,81.84,81.55,0.38
Andrena_flavipes_45074705_1,87.02,88.52,0.38
Halictus_scabiosae_33086382_1,66.82,67.7,0.38
Andrena_haemorrhoa_9257626_1,85.82,87.06,0.38
Osmia_cornuta_557630_4,62.8,62.67,0.38
Anthophora_plumipes_12191275_1,69.93,71.23,0.38
Andrena_flavipes_5795371_1,82.28,83.56,0.38
Sphecodes_albilabris_69270813_1,65.97,63.98,0.38
Osmia_bicolor_42329601_1,74.84,73.82,0.38
Bombus_pratorum_26971945_1,78.47,83.85,0.38
Osmia_bicornis_26401872_1,81.92,84.43,0.38
Bombus_pascuorum_70829784_1,71.15,76.99,0.38
Anthophora_plumipes_21870754_1,82.1,86.13,0.38
Halictus_scabiosae_36269381_1,59.8,57.59,0.38
Sphecodes_albilabris_21297069_1,67.51,72.52,0.38
Andrena_cineraria_25076335_1,55.83,61.04,0.38
Osmia_bicolor_66131327_1,66.18,63.95,0.38
Andrena_bicolor_42078638_1,65.36,67.41,0.38
Bombus_lapidarius_11415085_1,79.24,80.04,0.38
Osmia_bicolor_27561083_1,77.66,80.09,0.38
Bombus_pratorum_45359905_1,74.37,77.35,0.38
Osmia_cornuta_40122155_1,71.09,70.03,0.38
Andrena_cineraria_25233849_2,2.74,3.35,0.38
Dasypoda_hirtipes_52498715_1,73.85,73.96,0.38
Osmia_bicornis_25898050_2,81.94,85.73,0.38
Anthophora_plumipes_53267_2,71.55,71.18,0.38
Anthophora_plumipes_19552427_2,71.61,70.19,0.38
Bombus_cryptarum_78899618_1,34.67,32.36,0.38
Andrena_flavipes_22781308_1,63.36,65.81,0.38
Bombus_sylvarum_36920709_1,76.88,83.69,0.38
Anthophora_plumipes_12045004_1,78.57,79.3,0.38
Andrena_bicolor_66007245_1,69.28,72.65,0.38
Andrena_vaga_40177902_2,82.39,83.04,0.38
Dasypoda_hirtipes_50866693_1,85.8,86.05,0.38
Osmia_bicolor_38799279_2,49.94,62.66,0.38
Osmia_bicornis_26708422_1,79.56,79.49,0.38
Sphecodes_albilabris_14836047_3,80.59,81.13,0.38
Bombus_cryptarum_80153097_3,77.22,77.26,0.38
